Date,Scale,Price,Category,Place,Selling_Type,Item_Name
2022-08-17,Per kg,200.0,Rice,Narahenpita Economic Centre,Retail,Ponni Samba (imp)
2022-08-17,Per Kg,213.0,Rice,Pettah,Wholesale,Kekulu Red
2022-08-17,Per Kg,210.0,Rice,Maradagahamula,Wholesale,Samba
2022-08-18,Per kg,178.0,Rice,Pettah,Wholesale,Nadu (imp)
2022-08-18,Per Kg,208.0,Rice,Maradagahamula,Wholesale,Kekulu White
2022-08-18,Per Kg,240.0,Rice,Dambulla,Wholesale,Samba
2022-08-18,Per Kg,215.0,Rice,Pettah,Wholesale,Nadu
2022-08-18,Per kg,167.0,Rice,Pettah,Wholesale,Kekulu (White) (imp)
2022-08-18,Per Kg,213.0,Rice,Pettah,Wholesale,Kekulu Red
2022-08-18,Per Kg,223.0,Rice,Pettah,Wholesale,Samba
2022-08-18,Per kg,179.0,Rice,Pettah,Wholesale,Ponni Samba (imp)
2022-08-18,Per Kg,220.0,Rice,Dambulla,Wholesale,Kekulu red
2022-08-18,Per kg,195.0,Rice,Narahenpita Economic Centre,Retail,Kekulu (White) (imp)
2022-08-18,Per Kg,213.0,Rice,Pettah,Wholesale,Kekulu White
2022-08-18,Per kg,200.0,Rice,Narahenpita Economic Centre,Retail,Ponni Samba (imp)
2022-08-18,Per kg,195.0,Rice,Maradagahamula,Wholesale,Nadu (imp)
2022-08-18,Per kg,210.0,Rice,Pettah,Retail,Nadu (imp)
2022-08-18,Per kg,220.0,Rice,Dambulla,Retail,Kekulu (White)
2022-08-18,Per Kg,213.0,Rice,Maradagahamula,Wholesale,Nadu
2022-08-18,Per kg,180.0,Rice,Maradagahamula,Wholesale,Kekulu (White) (imp)
2022-08-18,Per kg,210.0,Rice,Pettah,Retail,Ponni Samba (imp)
2022-08-18,Per kg,195.0,Rice,Maradagahamula,Wholesale,Ponni Samba (imp)
2022-08-18,Per Kg,218.0,Rice,Maradagahamula,Wholesale,Samba
2022-08-18,Per kg,195.0,Rice,Narahenpita Economic Centre,Retail,Nadu (imp)
2022-08-18,Per kg,230.0,Rice,Dambulla,Retail,Nadu
2022-08-19,Per kg,178.0,Rice,Pettah,Wholesale,Nadu (imp)
2022-08-19,Per Kg,218.0,Rice,Maradagahamula,Wholesale,Samba
2022-08-19,Per kg,180.0,Rice,Maradagahamula,Wholesale,Kekulu (White) (imp)
2022-08-19,Per Kg,213.0,Rice,Pettah,Wholesale,Kekulu Red
2022-08-19,Per Kg,215.0,Rice,Pettah,Wholesale,Nadu
2022-08-19,Per Kg,213.0,Rice,Pettah,Wholesale,Kekulu White
2022-08-19,Per kg,210.0,Rice,Pettah,Retail,Nadu (imp)
2022-08-19,Per Kg,223.0,Rice,Pettah,Wholesale,Samba
2022-08-19,Per kg,195.0,Rice,Maradagahamula,Wholesale,Ponni Samba (imp)
2022-08-19,Per Kg,213.0,Rice,Maradagahamula,Wholesale,Nadu
2022-08-19,Per kg,210.0,Rice,Dambulla,Retail,Kekulu (White)
2022-08-19,Per Kg,208.0,Rice,Maradagahamula,Wholesale,Kekulu White
2022-08-19,Per kg,210.0,Rice,Pettah,Retail,Ponni Samba (imp)
2022-08-19,Per Kg,220.0,Rice,Dambulla,Wholesale,Kekulu red
2022-08-19,Per kg,167.0,Rice,Pettah,Wholesale,Kekulu (White) (imp)
2022-08-19,Per kg,230.0,Rice,Dambulla,Retail,Nadu
2022-08-19,Per kg,179.0,Rice,Pettah,Wholesale,Ponni Samba (imp)
2022-08-19,Per Kg,230.0,Rice,Dambulla,Wholesale,Samba
2022-08-19,Per kg,190.0,Rice,Maradagahamula,Wholesale,Nadu (imp)
2022-08-22,Per kg,180.0,Rice,Maradagahamula,Wholesale,Kekulu (White) (imp)
2022-08-22,Per Kg,212.0,Rice,Pettah,Wholesale,Kekulu White
2022-08-22,Per kg,190.0,Rice,Maradagahamula,Wholesale,Nadu (imp)
2022-08-22,Per kg,198.0,Rice,Pettah,Retail,Ponni Samba (imp)
2022-08-22,Per Kg,208.0,Rice,Maradagahamula,Wholesale,Samba
2022-08-22,Per kg,195.0,Rice,Narahenpita Economic Centre,Retail,Kekulu (White) (imp)
2022-08-22,Per kg,230.0,Rice,Dambulla,Retail,Nadu
2022-08-22,Per Kg,210.0,Rice,Pettah,Wholesale,Kekulu Red
2022-08-22,Per Kg,225.0,Rice,Pettah,Retail,Kekulu White
2022-08-22,Per kg,200.0,Rice,Narahenpita Economic Centre,Retail,Ponni Samba (imp)
2022-08-22,Per Kg,230.0,Rice,Dambulla,Wholesale,Samba
2022-08-22,Per kg,176.0,Rice,Pettah,Wholesale,Nadu (imp)
2022-08-22,Per kg,179.0,Rice,Pettah,Wholesale,Ponni Samba (imp)
2022-08-22,Per Kg,220.0,Rice,Pettah,Retail,Kekulu Red
2022-08-22,Per Kg,220.0,Rice,Dambulla,Wholesale,Kekulu red
2022-08-22,Per kg,210.0,Rice,Dambulla,Retail,Kekulu (White)
2022-08-22,Per kg,160.0,Rice,Pettah,Wholesale,Kekulu (White) (imp)
2022-08-22,Per Kg,213.0,Rice,Maradagahamula,Wholesale,Nadu
2022-08-22,Per Kg,215.0,Rice,Pettah,Wholesale,Nadu
2022-08-22,Per Kg,208.0,Rice,Maradagahamula,Wholesale,Kekulu White
2022-08-22,Per kg,195.0,Rice,Narahenpita Economic Centre,Retail,Nadu (imp)
2022-08-22,Per Kg,225.0,Rice,Pettah,Wholesale,Samba
2022-08-22,Per kg,195.0,Rice,Maradagahamula,Wholesale,Ponni Samba (imp)
2022-08-22,Per kg,195.0,Rice,Pettah,Retail,Nadu (imp)
2022-08-23,Per kg,175.0,Rice,Pettah,Wholesale,Nadu (imp)
2022-08-23,Per Kg,208.0,Rice,Maradagahamula,Wholesale,Kekulu White
2022-08-23,Per kg,166.0,Rice,Pettah,Wholesale,Kekulu (White) (imp)
2022-08-23,Per kg,180.0,Rice,Maradagahamula,Wholesale,Nadu (imp)
2022-08-23,Per Kg,210.0,Rice,Maradagahamula,Wholesale,Nadu
2022-08-23,Per Kg,210.0,Rice,Dambulla,Wholesale,Kekulu red
2022-08-23,Per kg,185.0,Rice,Maradagahamula,Wholesale,Ponni Samba (imp)
2022-08-23,Per kg,179.0,Rice,Pettah,Wholesale,Ponni Samba (imp)
2022-08-23,Per Kg,215.0,Rice,Pettah,Wholesale,Nadu
2022-08-23,Per Kg,230.0,Rice,Dambulla,Wholesale,Samba
2022-08-23,Per kg,200.0,Rice,Narahenpita Economic Centre,Retail,Ponni Samba (imp)
2022-08-23,Per Kg,210.0,Rice,Pettah,Wholesale,Kekulu White
2022-08-23,Per Kg,210.0,Rice,Pettah,Wholesale,Kekulu Red
2022-08-23,Per kg,195.0,Rice,Pettah,Retail,Nadu (imp)
2022-08-23,Per Kg,223.0,Rice,Pettah,Wholesale,Samba
2022-08-23,Per Kg,210.0,Rice,Maradagahamula,Wholesale,Samba
2022-08-23,Per kg,195.0,Rice,Pettah,Retail,Ponni Samba (imp)
2022-08-23,Per kg,230.0,Rice,Dambulla,Retail,Nadu
2022-08-23,Per Kg,210.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2022-08-23,Per Kg,220.0,Rice,Pettah,Retail,Kekulu Red
2022-08-23,Per kg,175.0,Rice,Maradagahamula,Wholesale,Kekulu (White) (imp)
2022-08-23,Per kg,190.0,Rice,Narahenpita Economic Centre,Retail,Kekulu (White) (imp)
2022-08-23,Per kg,195.0,Rice,Narahenpita Economic Centre,Retail,Nadu (imp)
2022-08-23,Per kg,220.0,Rice,Dambulla,Retail,Kekulu (White)
2022-08-24,Per Kg,210.0,Rice,Narahenpita Economic Centre,Retail,Kekulu Red
2022-08-24,Per kg,178.0,Rice,Pettah,Wholesale,Ponni Samba (imp)
2022-08-24,Per Kg,208.0,Rice,Maradagahamula,Wholesale,Nadu
2022-08-24,Per Kg,210.0,Rice,Pettah,Wholesale,Kekulu Red
2022-08-24,Per kg,195.0,Rice,Pettah,Retail,Ponni Samba (imp)
2022-08-24,Per kg,200.0,Rice,Narahenpita Economic Centre,Retail,Ponni Samba (imp)
2022-08-24,Per kg,230.0,Rice,Dambulla,Retail,Nadu
2022-08-24,Per Kg,225.0,Rice,Pettah,Wholesale,Samba
2022-08-24,Per kg,185.0,Rice,Maradagahamula,Wholesale,Ponni Samba (imp)
2022-08-24,Per Kg,208.0,Rice,Maradagahamula,Wholesale,Kekulu White
2022-08-24,Per kg,175.0,Rice,Pettah,Wholesale,Nadu (imp)
2022-08-24,Per kg,166.0,Rice,Pettah,Wholesale,Kekulu (White) (imp)
2022-08-24,Per Kg,210.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2022-08-24,Per Kg,213.0,Rice,Pettah,Wholesale,Nadu
2022-08-24,Per kg,190.0,Rice,Narahenpita Economic Centre,Retail,Kekulu (White) (imp)
2022-08-24,Per Kg,220.0,Rice,Pettah,Retail,Kekulu Red
2022-08-24,Per kg,220.0,Rice,Dambulla,Retail,Kekulu (White)
2022-08-24,Per Kg,230.0,Rice,Dambulla,Wholesale,Samba
2022-08-24,Per kg,195.0,Rice,Pettah,Retail,Nadu (imp)
2022-08-24,Per kg,195.0,Rice,Narahenpita Economic Centre,Retail,Nadu (imp)
2022-08-24,Per Kg,210.0,Rice,Maradagahamula,Wholesale,Samba
2022-08-24,Per Kg,210.0,Rice,Dambulla,Wholesale,Kekulu red
2022-08-24,Per kg,170.0,Rice,Maradagahamula,Wholesale,Kekulu (White) (imp)
2022-08-24,Per Kg,210.0,Rice,Pettah,Wholesale,Kekulu White
2022-08-24,Per kg,185.0,Rice,Maradagahamula,Wholesale,Nadu (imp)
2022-08-25,Per Kg,205.0,Rice,Pettah,Wholesale,Kekulu Red
2022-08-25,Per Kg,210.0,Rice,Dambulla,Wholesale,Kekulu red
2022-08-25,Per kg,200.0,Rice,Narahenpita Economic Centre,Retail,Ponni Samba (imp)
2022-08-25,Per kg,170.0,Rice,Maradagahamula,Wholesale,Kekulu (White) (imp)
2022-08-25,Per kg,163.0,Rice,Pettah,Wholesale,Kekulu (White) (imp)
2022-08-25,Per kg,173.0,Rice,Pettah,Wholesale,Nadu (imp)
2022-08-25,Per kg,185.0,Rice,Maradagahamula,Wholesale,Nadu (imp)
2022-08-25,Per Kg,207.0,Rice,Maradagahamula,Wholesale,Kekulu White
2022-08-25,Per Kg,208.0,Rice,Maradagahamula,Wholesale,Nadu
2022-08-25,Per kg,200.0,Rice,Pettah,Retail,Nadu (imp)
2022-08-25,Per kg,220.0,Rice,Dambulla,Retail,Kekulu (White)
2022-08-25,Per kg,195.0,Rice,Narahenpita Economic Centre,Retail,Nadu (imp)
2022-08-25,Per kg,230.0,Rice,Dambulla,Retail,Nadu
2022-08-25,Per Kg,210.0,Rice,Narahenpita Economic Centre,Retail,Kekulu Red
2022-08-25,Per kg,190.0,Rice,Narahenpita Economic Centre,Retail,Kekulu (White) (imp)
2022-08-25,Per Kg,213.0,Rice,Pettah,Wholesale,Nadu
2022-08-25,Per kg,178.0,Rice,Pettah,Wholesale,Ponni Samba (imp)
2022-08-25,Per kg,200.0,Rice,Pettah,Retail,Ponni Samba (imp)
2022-08-25,Per Kg,205.0,Rice,Pettah,Wholesale,Kekulu White
2022-08-25,Per Kg,230.0,Rice,Dambulla,Wholesale,Samba
2022-08-25,Per Kg,210.0,Rice,Maradagahamula,Wholesale,Samba
2022-08-25,Per kg,185.0,Rice,Maradagahamula,Wholesale,Ponni Samba (imp)
2022-08-25,Per Kg,223.0,Rice,Pettah,Wholesale,Samba
2022-08-26,Per kg,230.0,Rice,Dambulla,Retail,Nadu
2022-08-26,Per kg,220.0,Rice,Dambulla,Retail,Kekulu (White)
2022-08-26,Per kg,200.0,Rice,Narahenpita Economic Centre,Retail,Ponni Samba (imp)
2022-08-26,Per Kg,210.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2022-08-26,Per Kg,225.0,Rice,Pettah,Wholesale,Samba
2022-08-26,Per kg,185.0,Rice,Maradagahamula,Wholesale,Nadu (imp)
2022-08-26,Per kg,163.0,Rice,Pettah,Wholesale,Kekulu (White) (imp)
2022-08-26,Per kg,190.0,Rice,Narahenpita Economic Centre,Retail,Kekulu (White) (imp)
2022-08-26,Per Kg,210.0,Rice,Narahenpita Economic Centre,Retail,Kekulu Red
2022-08-26,Per Kg,218.0,Rice,Pettah,Wholesale,Nadu
2022-08-26,Per kg,195.0,Rice,Narahenpita Economic Centre,Retail,Nadu (imp)
2022-08-26,Per Kg,230.0,Rice,Dambulla,Wholesale,Samba
2022-08-26,Per kg,200.0,Rice,Pettah,Retail,Nadu (imp)
2022-08-26,Per Kg,218.0,Rice,Maradagahamula,Wholesale,Samba
2022-08-26,Per kg,173.0,Rice,Pettah,Wholesale,Nadu (imp)
2022-08-26,Per kg,185.0,Rice,Maradagahamula,Wholesale,Ponni Samba (imp)
2022-08-26,Per kg,180.0,Rice,Pettah,Wholesale,Ponni Samba (imp)
2022-08-26,Per Kg,210.0,Rice,Pettah,Wholesale,Kekulu Red
2022-08-26,Per Kg,208.0,Rice,Maradagahamula,Wholesale,Kekulu White
2022-08-26,Per Kg,210.0,Rice,Dambulla,Wholesale,Kekulu red
2022-08-26,Per Kg,208.0,Rice,Maradagahamula,Wholesale,Nadu
2022-08-26,Per Kg,210.0,Rice,Pettah,Wholesale,Kekulu White
2022-08-26,Per kg,200.0,Rice,Pettah,Retail,Ponni Samba (imp)
2022-08-26,Per kg,175.0,Rice,Maradagahamula,Wholesale,Kekulu (White) (imp)
2022-08-29,Per Kg,210.0,Rice,Pettah,Wholesale,Kekulu White
2022-08-29,Per kg,198.0,Rice,Pettah,Retail,Nadu (imp)
2022-08-29,Per kg,185.0,Rice,Maradagahamula,Wholesale,Nadu (imp)
2022-08-29,Per Kg,220.0,Rice,Pettah,Retail,Kekulu Red
2022-08-29,Per Kg,210.0,Rice,Dambulla,Wholesale,Kekulu red
2022-08-29,Per Kg,214.0,Rice,Maradagahamula,Wholesale,Nadu
2022-08-29,Per kg,175.0,Rice,Maradagahamula,Wholesale,Kekulu (White) (imp)
2022-08-29,Per kg,230.0,Rice,Dambulla,Retail,Nadu
2022-08-29,Per Kg,222.0,Rice,Maradagahamula,Wholesale,Samba
2022-08-29,Per kg,178.0,Rice,Pettah,Wholesale,Ponni Samba (imp)
2022-08-29,Per Kg,208.0,Rice,Maradagahamula,Wholesale,Kekulu White
2022-08-29,Per Kg,209.0,Rice,Pettah,Wholesale,Kekulu Red
2022-08-29,Per Kg,215.0,Rice,Pettah,Wholesale,Nadu
2022-08-29,Per kg,176.0,Rice,Pettah,Wholesale,Nadu (imp)
2022-08-29,Per kg,200.0,Rice,Narahenpita Economic Centre,Retail,Ponni Samba (imp)
2022-08-29,Per Kg,212.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2022-08-29,Per kg,190.0,Rice,Narahenpita Economic Centre,Retail,Kekulu (White) (imp)
2022-08-29,Per Kg,210.0,Rice,Narahenpita Economic Centre,Retail,Kekulu Red
2022-08-29,Per Kg,223.0,Rice,Pettah,Wholesale,Samba
2022-08-29,Per kg,166.0,Rice,Pettah,Wholesale,Kekulu (White) (imp)
2022-08-29,Per Kg,230.0,Rice,Dambulla,Wholesale,Samba
2022-08-29,Per kg,220.0,Rice,Dambulla,Retail,Kekulu (White)
2022-08-29,Per kg,195.0,Rice,Narahenpita Economic Centre,Retail,Nadu (imp)
2022-08-29,Per kg,185.0,Rice,Maradagahamula,Wholesale,Ponni Samba (imp)
2022-08-29,Per kg,200.0,Rice,Pettah,Retail,Ponni Samba (imp)
2022-08-30,Per kg,185.0,Rice,Maradagahamula,Wholesale,Ponni Samba (imp)
2022-08-30,Per Kg,206.0,Rice,Maradagahamula,Wholesale,Kekulu White
2022-08-30,Per Kg,215.0,Rice,Pettah,Wholesale,Nadu
2022-08-30,Per Kg,223.0,Rice,Pettah,Wholesale,Samba
2022-08-30,Per kg,190.0,Rice,Narahenpita Economic Centre,Retail,Kekulu (White) (imp)
2022-08-30,Per Kg,220.0,Rice,Pettah,Retail,Kekulu Red
2022-08-30,Per kg,181.0,Rice,Pettah,Wholesale,Nadu (imp)
2022-08-30,Per kg,200.0,Rice,Pettah,Retail,Nadu (imp)
2022-08-30,Per kg,168.0,Rice,Pettah,Wholesale,Kekulu (White) (imp)
2022-08-30,Per Kg,210.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2022-08-30,Per Kg,208.0,Rice,Pettah,Wholesale,Kekulu White
2022-08-30,Per kg,195.0,Rice,Narahenpita Economic Centre,Retail,Nadu (imp)
2022-08-30,Per kg,205.0,Rice,Pettah,Retail,Ponni Samba (imp)
2022-08-30,Per kg,210.0,Rice,Narahenpita Economic Centre,Retail,Ponni Samba (imp)
2022-08-30,Per Kg,209.0,Rice,Pettah,Wholesale,Kekulu Red
2022-08-30,Per kg,185.0,Rice,Pettah,Wholesale,Ponni Samba (imp)
2022-08-30,Per Kg,220.0,Rice,Narahenpita Economic Centre,Retail,Nadu
2022-08-30,Per Kg,210.0,Rice,Narahenpita Economic Centre,Retail,Kekulu Red
2022-08-30,Per Kg,230.0,Rice,Dambulla,Wholesale,Samba
2022-08-30,Per kg,210.0,Rice,Dambulla,Retail,Kekulu (White)
2022-08-30,Per kg,220.0,Rice,Dambulla,Retail,Nadu
2022-08-30,Per Kg,215.0,Rice,Pettah,Retail,Kekulu White
2022-08-30,Per Kg,213.0,Rice,Maradagahamula,Wholesale,Nadu
2022-08-30,Per kg,185.0,Rice,Maradagahamula,Wholesale,Nadu (imp)
2022-08-30,Per kg,175.0,Rice,Maradagahamula,Wholesale,Kekulu (White) (imp)
2022-08-30,Per Kg,215.0,Rice,Maradagahamula,Wholesale,Samba
2022-08-31,Per kg,200.0,Rice,Pettah,Retail,Nadu (imp)
2022-08-31,Per kg,195.0,Rice,Narahenpita Economic Centre,Retail,Nadu (imp)
2022-08-31,Per kg,205.0,Rice,Pettah,Retail,Ponni Samba (imp)
2022-08-31,Per kg,210.0,Rice,Narahenpita Economic Centre,Retail,Ponni Samba (imp)
2022-08-31,Per Kg,210.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2022-08-31,Per Kg,206.0,Rice,Maradagahamula,Wholesale,Kekulu White
2022-08-31,Per Kg,209.0,Rice,Pettah,Wholesale,Kekulu Red
2022-08-31,Per Kg,223.0,Rice,Pettah,Wholesale,Samba
2022-08-31,Per kg,190.0,Rice,Narahenpita Economic Centre,Retail,Kekulu (White) (imp)
2022-08-31,Per Kg,213.0,Rice,Maradagahamula,Wholesale,Nadu
2022-08-31,Per kg,185.0,Rice,Pettah,Wholesale,Ponni Samba (imp)
2022-08-31,Per Kg,220.0,Rice,Narahenpita Economic Centre,Retail,Nadu
2022-08-31,Per Kg,215.0,Rice,Maradagahamula,Wholesale,Samba
2022-08-31,Per Kg,210.0,Rice,Narahenpita Economic Centre,Retail,Kekulu Red
2022-08-31,Per kg,220.0,Rice,Dambulla,Retail,Nadu
2022-08-31,Per Kg,215.0,Rice,Pettah,Wholesale,Nadu
2022-08-31,Per Kg,215.0,Rice,Pettah,Retail,Kekulu White
2022-08-31,Per kg,210.0,Rice,Dambulla,Retail,Kekulu (White)
2022-08-31,Per kg,185.0,Rice,Maradagahamula,Wholesale,Ponni Samba (imp)
2022-08-31,Per kg,181.0,Rice,Pettah,Wholesale,Nadu (imp)
2022-08-31,Per kg,175.0,Rice,Maradagahamula,Wholesale,Kekulu (White) (imp)
2022-08-31,Per kg,168.0,Rice,Pettah,Wholesale,Kekulu (White) (imp)
2022-08-31,Per Kg,208.0,Rice,Pettah,Wholesale,Kekulu White
2022-08-31,Per Kg,220.0,Rice,Pettah,Retail,Kekulu Red
2022-08-31,Per Kg,230.0,Rice,Dambulla,Wholesale,Samba
2022-08-31,Per kg,185.0,Rice,Maradagahamula,Wholesale,Nadu (imp)
2022-09-01,Per Kg,213.0,Rice,Maradagahamula,Wholesale,Nadu
2022-09-01,Per Kg,225.0,Rice,Pettah,Wholesale,Samba
2022-09-01,Per kg,205.0,Rice,Pettah,Retail,Ponni Samba (imp)
2022-09-01,Per kg,220.0,Rice,Dambulla,Retail,Nadu
2022-09-01,Per Kg,210.0,Rice,Narahenpita Economic Centre,Retail,Kekulu Red
2022-09-01,Per kg,183.0,Rice,Pettah,Wholesale,Nadu (imp)
2022-09-01,Per kg,210.0,Rice,Dambulla,Retail,Kekulu (White)
2022-09-01,Per kg,189.0,Rice,Pettah,Wholesale,Ponni Samba (imp)
2022-09-01,Per kg,210.0,Rice,Narahenpita Economic Centre,Retail,Ponni Samba (imp)
2022-09-01,Per Kg,206.0,Rice,Maradagahamula,Wholesale,Kekulu White
2022-09-01,Per Kg,220.0,Rice,Narahenpita Economic Centre,Retail,Nadu
2022-09-01,Per Kg,209.0,Rice,Pettah,Wholesale,Kekulu Red
2022-09-01,Per kg,185.0,Rice,Maradagahamula,Wholesale,Nadu (imp)
2022-09-01,Per Kg,230.0,Rice,Dambulla,Wholesale,Samba
2022-09-01,Per Kg,215.0,Rice,Pettah,Retail,Kekulu White
2022-09-01,Per kg,175.0,Rice,Maradagahamula,Wholesale,Kekulu (White) (imp)
2022-09-01,Per Kg,208.0,Rice,Pettah,Wholesale,Kekulu White
2022-09-01,Per kg,200.0,Rice,Pettah,Retail,Nadu (imp)
2022-09-01,Per Kg,215.0,Rice,Maradagahamula,Wholesale,Samba
2022-09-01,Per kg,185.0,Rice,Maradagahamula,Wholesale,Ponni Samba (imp)
2022-09-01,Per Kg,210.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2022-09-01,Per kg,190.0,Rice,Narahenpita Economic Centre,Retail,Kekulu (White) (imp)
2022-09-01,Per kg,168.0,Rice,Pettah,Wholesale,Kekulu (White) (imp)
2022-09-01,Per Kg,215.0,Rice,Pettah,Wholesale,Nadu
2022-09-01,Per kg,195.0,Rice,Narahenpita Economic Centre,Retail,Nadu (imp)
2022-09-01,Per Kg,220.0,Rice,Pettah,Retail,Kekulu Red
2022-09-02,Per kg,220.0,Rice,Dambulla,Retail,Nadu
2022-09-02,Per Kg,220.0,Rice,Pettah,Retail,Kekulu White
2022-09-02,Per kg,195.0,Rice,Narahenpita Economic Centre,Retail,Nadu (imp)
2022-09-02,Per Kg,210.0,Rice,Narahenpita Economic Centre,Retail,Kekulu Red
2022-09-02,Per kg,190.0,Rice,Maradagahamula,Wholesale,Ponni Samba (imp)
2022-09-02,Per Kg,230.0,Rice,Dambulla,Wholesale,Samba
2022-09-02,Per kg,187.0,Rice,Pettah,Wholesale,Ponni Samba (imp)
2022-09-02,Per Kg,215.0,Rice,Pettah,Retail,Kekulu Red
2022-09-02,Per kg,195.0,Rice,Narahenpita Economic Centre,Retail,Kekulu (White) (imp)
2022-09-02,Per Kg,220.0,Rice,Narahenpita Economic Centre,Retail,Nadu
2022-09-02,Per Kg,210.0,Rice,Pettah,Wholesale,Kekulu White
2022-09-02,Per Kg,223.0,Rice,Pettah,Wholesale,Samba
2022-09-02,Per Kg,215.0,Rice,Maradagahamula,Wholesale,Samba
2022-09-02,Per Kg,213.0,Rice,Pettah,Wholesale,Nadu
2022-09-02,Per Kg,206.0,Rice,Maradagahamula,Wholesale,Kekulu White
2022-09-02,Per kg,181.0,Rice,Pettah,Wholesale,Nadu (imp)
2022-09-02,Per kg,210.0,Rice,Narahenpita Economic Centre,Retail,Ponni Samba (imp)
2022-09-02,Per Kg,210.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2022-09-02,Per kg,190.0,Rice,Maradagahamula,Wholesale,Nadu (imp)
2022-09-02,Per kg,175.0,Rice,Maradagahamula,Wholesale,Kekulu (White) (imp)
2022-09-02,Per kg,198.0,Rice,Pettah,Retail,Nadu (imp)
2022-09-02,Per Kg,210.0,Rice,Maradagahamula,Wholesale,Nadu
2022-09-02,Per Kg,208.0,Rice,Pettah,Wholesale,Kekulu Red
2022-09-02,Per kg,210.0,Rice,Dambulla,Retail,Kekulu (White)
2022-09-02,Per kg,170.0,Rice,Pettah,Wholesale,Kekulu (White) (imp)
2022-09-02,Per Kg,220.0,Rice,Pettah,Retail,Nadu
2022-09-02,Per kg,200.0,Rice,Pettah,Retail,Ponni Samba (imp)
2022-09-05,Per kg,190.0,Rice,Maradagahamula,Wholesale,Nadu (imp)
2022-09-05,Per kg,198.0,Rice,Pettah,Retail,Nadu (imp)
2022-09-05,Per kg,190.0,Rice,Maradagahamula,Wholesale,Ponni Samba (imp)
2022-09-05,Per Kg,218.0,Rice,Pettah,Wholesale,Nadu
2022-09-05,Per kg,166.0,Rice,Pettah,Wholesale,Kekulu (White) (imp)
2022-09-05,Per Kg,215.0,Rice,Maradagahamula,Wholesale,Samba
2022-09-05,Per Kg,210.0,Rice,Pettah,Wholesale,Kekulu White
2022-09-05,Per Kg,210.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2022-09-05,Per kg,210.0,Rice,Narahenpita Economic Centre,Retail,Ponni Samba (imp)
2022-09-05,Per kg,220.0,Rice,Dambulla,Retail,Nadu
2022-09-05,Per kg,181.0,Rice,Pettah,Wholesale,Nadu (imp)
2022-09-05,Per Kg,210.0,Rice,Narahenpita Economic Centre,Retail,Kekulu Red
2022-09-05,Per kg,210.0,Rice,Dambulla,Retail,Kekulu (White)
2022-09-05,Per Kg,230.0,Rice,Dambulla,Wholesale,Samba
2022-09-05,Per kg,195.0,Rice,Narahenpita Economic Centre,Retail,Kekulu (White) (imp)
2022-09-05,Per kg,187.0,Rice,Pettah,Wholesale,Ponni Samba (imp)
2022-09-05,Per Kg,210.0,Rice,Pettah,Wholesale,Kekulu Red
2022-09-05,Per Kg,220.0,Rice,Narahenpita Economic Centre,Retail,Nadu
2022-09-05,Per Kg,206.0,Rice,Maradagahamula,Wholesale,Kekulu White
2022-09-05,Per Kg,228.0,Rice,Pettah,Wholesale,Samba
2022-09-05,Per kg,200.0,Rice,Narahenpita Economic Centre,Retail,Nadu (imp)
2022-09-05,Per kg,200.0,Rice,Pettah,Retail,Ponni Samba (imp)
2022-09-05,Per Kg,208.0,Rice,Maradagahamula,Wholesale,Nadu
2022-09-05,Per kg,178.0,Rice,Maradagahamula,Wholesale,Kekulu (White) (imp)
2022-09-06,Per Kg,215.0,Rice,Maradagahamula,Wholesale,Samba
2022-09-06,Per kg,190.0,Rice,Maradagahamula,Wholesale,Ponni Samba (imp)
2022-09-06,Per Kg,208.0,Rice,Maradagahamula,Wholesale,Nadu
2022-09-06,Per Kg,220.0,Rice,Pettah,Retail,Kekulu White
2022-09-06,Per kg,178.0,Rice,Maradagahamula,Wholesale,Kekulu (White) (imp)
2022-09-06,Per Kg,230.0,Rice,Dambulla,Wholesale,Samba
2022-09-06,Per Kg,209.0,Rice,Pettah,Wholesale,Kekulu Red
2022-09-06,Per kg,167.0,Rice,Pettah,Wholesale,Kekulu (White) (imp)
2022-09-06,Per Kg,223.0,Rice,Pettah,Wholesale,Samba
2022-09-06,Per kg,190.0,Rice,Maradagahamula,Wholesale,Nadu (imp)
2022-09-06,Per kg,210.0,Rice,Narahenpita Economic Centre,Retail,Ponni Samba (imp)
2022-09-06,Per kg,190.0,Rice,Pettah,Wholesale,Ponni Samba (imp)
2022-09-06,Per kg,200.0,Rice,Pettah,Retail,Nadu (imp)
2022-09-06,Per Kg,220.0,Rice,Pettah,Retail,Kekulu Red
2022-09-06,Per kg,195.0,Rice,Narahenpita Economic Centre,Retail,Kekulu (White) (imp)
2022-09-06,Per Kg,210.0,Rice,Narahenpita Economic Centre,Retail,Kekulu Red
2022-09-06,Per kg,220.0,Rice,Dambulla,Retail,Nadu
2022-09-06,Per Kg,220.0,Rice,Narahenpita Economic Centre,Retail,Nadu
2022-09-06,Per Kg,210.0,Rice,Maradagahamula,Wholesale,Kekulu Red
